session,group,name,orient,rot_k,orient_fallback,align,cc,A,B,C_raw,C_al,C_bug,dL,da,db,our_p05,cam_p05,our_p995,cam_p995,our_clip_lo,cam_clip_lo,our_clip_hi,cam_clip_hi,ar,dhash,err,path
0711,raw,DSC_5770.NEF,8,-1,False,ok,0.9524,4.569,7.175,8.458,9.238,23.56,-3.299,1.595,2.729,23.0,30.0,246.0,205.0,0.101,0.306,1.01,0.0,1.5,f0e8f4d6ccf8f8f8,,K:\data\photo\0711\raw\DSC_5770.NEF
0711,raw,DSC_5772.NEF,8,-1,False,ok,0.9521,3.472,7.035,8.47,9.654,21.763,-1.813,1.353,2.634,24.0,31.0,252.0,215.0,0.161,0.212,1.558,0.0,1.5,f0f8d4eae2e2f8f8,,K:\data\photo\0711\raw\DSC_5772.NEF
0711,raw,DSC_5785.NEF,8,-1,False,ok,0.9759,3.852,9.058,11.304,11.651,42.332,-3.655,0.341,-1.167,12.0,12.0,253.0,240.0,0.508,5.111,9.583,10.778,1.5,040006878f8ece8e,,K:\data\photo\0711\raw\DSC_5785.NEF
0711,raw,DSC_5786.NEF,8,-1,False,ok,0.9747,3.892,9.108,11.223,11.53,41.935,-3.724,0.181,-1.118,10.0,11.0,253.0,239.0,0.814,5.586,8.289,8.275,1.5,040484828d8fc78f,,K:\data\photo\0711\raw\DSC_5786.NEF
0711,raw,DSC_5787.NEF,8,-1,False,ok,0.9796,2.318,5.619,7.773,8.005,39.009,-1.952,-1.231,-0.225,4.0,5.0,235.0,206.0,6.748,18.052,0.589,0.043,1.5,1000858489cfcf8e,,K:\data\photo\0711\raw\DSC_5787.NEF
0711,raw,DSC_5789.NEF,8,-1,False,ok,0.9788,2.073,5.956,9.855,10.656,37.592,-0.972,0.766,-1.662,7.0,7.0,253.0,239.0,2.907,19.608,5.659,4.459,1.5,c0c0809098981e8f,,K:\data\photo\0711\raw\DSC_5789.NEF
0711,raw,DSC_5790.NEF,6,1,False,ok,0.9895,0.701,5.507,7.077,7.55,50.752,-0.475,-0.418,0.3,3.0,4.0,223.0,197.0,4.714,11.269,0.0,0.0,1.5,00000020e0e06060,,K:\data\photo\0711\raw\DSC_5790.NEF
0711,raw,DSC_5791.NEF,6,1,False,ok,0.99,1.028,5.225,6.791,7.292,51.932,-0.791,-0.522,0.397,2.0,4.0,218.0,195.0,5.825,12.741,0.0,0.0,1.5,1000002020a06060,,K:\data\photo\0711\raw\DSC_5791.NEF
0711,raw,DSC_5798.NEF,8,-1,False,ok,0.9818,1.87,9.245,10.389,10.518,54.916,1.322,-1.297,0.256,12.0,11.0,253.0,236.0,0.132,3.324,13.217,0.017,1.5,bcb8f8b93f787c7c,,K:\data\photo\0711\raw\DSC_5798.NEF
0711,raw,DSC_5800.NEF,8,-1,False,ok,0.9819,1.971,9.272,10.422,10.557,54.856,1.503,-1.234,0.318,12.0,11.0,253.0,236.0,0.126,3.255,13.913,0.016,1.5,bcb8f8b93f787c7c,,K:\data\photo\0711\raw\DSC_5800.NEF
0711,raw,DSC_5801.NEF,8,-1,False,ok,0.9824,2.418,9.403,10.589,10.696,55.639,2.025,-1.3,0.234,13.0,12.0,253.0,245.0,0.064,2.463,24.829,0.098,1.5,b8b8f8b83f787878,,K:\data\photo\0711\raw\DSC_5801.NEF
0711,raw,DSC_5804.NEF,8,-1,False,ok,0.9867,3.117,9.303,10.386,10.502,53.521,3.058,-0.341,0.497,12.0,12.0,253.0,247.0,0.143,3.121,27.885,0.18,1.5,fcf8f8733d78f8fc,,K:\data\photo\0711\raw\DSC_5804.NEF
0711,raw,DSC_5805.NEF,8,-1,False,ok,0.9865,3.053,9.278,10.383,10.492,53.313,2.998,-0.349,0.459,12.0,12.0,253.0,247.0,0.118,2.996,28.089,0.259,1.5,fcf8f8733d78f8fc,,K:\data\photo\0711\raw\DSC_5805.NEF
0711,raw,DSC_5810.NEF,8,-1,False,ok,0.981,3.281,8.102,9.778,10.064,55.316,-2.587,-1.472,-1.379,5.0,7.0,253.0,234.0,2.87,8.481,3.846,0.016,1.5,bcd8983f3c7ebedf,,K:\data\photo\0711\raw\DSC_5810.NEF
0711,raw,DSC_5812.NEF,6,1,False,ok,0.9826,2.223,8.486,9.921,10.121,53.195,1.964,-0.96,0.406,6.0,6.0,253.0,247.0,1.646,5.014,24.8,0.081,1.5,e0e0e1f1e22222e0,,K:\data\photo\0711\raw\DSC_5812.NEF
0711,raw,DSC_5814.NEF,6,1,False,ok,0.9821,1.914,8.416,9.894,10.025,53.142,1.455,-1.243,0.041,8.0,8.0,253.0,251.0,0.592,2.766,27.209,1.409,1.5,e1e1e1e2a262e0e0,,K:\data\photo\0711\raw\DSC_5814.NEF
0711,raw,DSC_5818.NEF,1,0,False,ok,0.9893,5.821,9.803,12.093,12.674,12.093,-4.368,1.077,-3.694,13.0,18.0,253.0,251.0,0.065,0.018,11.985,6.809,1.5,8e9eaedce8f0f0f0,,K:\data\photo\0711\raw\DSC_5818.NEF
0711,raw,DSC_5828.NEF,1,0,False,ok,0.9864,3.698,8.033,10.623,11.346,10.623,-2.252,0.266,-2.921,13.0,16.0,253.0,241.0,0.106,0.333,7.167,0.495,1.5,8e9eaec8f8ecf4f8,,K:\data\photo\0711\raw\DSC_5828.NEF
0711,raw,DSC_5832.NEF,1,0,False,ok,0.9846,2.875,6.212,7.859,8.35,7.859,-2.195,-0.34,-1.826,8.0,10.0,229.0,203.0,0.527,2.124,0.023,0.0,1.5,8e9692d0f0f0f8f8,,K:\data\photo\0711\raw\DSC_5832.NEF
0711,raw,DSC_5837.NEF,1,0,False,ok,0.9955,9.643,10.563,12.353,12.822,12.353,9.565,0.029,1.223,15.0,4.0,253.0,252.0,0.072,42.652,21.2,21.25,1.5,c48f8b86d4f4f0b8,,K:\data\photo\0711\raw\DSC_5837.NEF
0711,raw,DSC_5861.NEF,1,0,False,ok,0.996,5.525,6.609,7.065,7.304,7.065,-5.476,-0.615,-0.407,5.0,6.0,122.0,138.0,5.11,17.504,0.0,0.0,1.5,f0e0e8d8d8d0e4e0,,K:\data\photo\0711\raw\DSC_5861.NEF
0711,raw,DSC_5868.NEF,8,-1,False,ok,0.9934,4.49,8.938,9.913,9.938,68.214,0.613,2.149,-3.895,19.0,18.0,253.0,254.0,0.005,2.067,32.786,2.599,1.5,fcf979383ff8fcfc,,K:\data\photo\0711\raw\DSC_5868.NEF
0711,raw,DSC_5871.NEF,8,-1,False,ok,0.993,5.519,8.535,9.476,9.549,66.93,-1.275,2.592,-4.703,24.0,24.0,253.0,255.0,0.001,0.611,31.958,20.379,1.5,fcf8783c3ff8fcfc,,K:\data\photo\0711\raw\DSC_5871.NEF
0711,raw,DSC_5875.NEF,1,0,False,ok,0.9845,4.633,7.33,8.029,8.448,8.029,-4.375,-0.953,-1.189,10.0,10.0,191.0,182.0,0.952,8.487,0.0,0.0,1.5,d0e8e8e8e8e8e0e0,,K:\data\photo\0711\raw\DSC_5875.NEF
0711,raw,DSC_5876.NEF,1,0,False,ok,0.9889,4.457,6.675,7.332,7.762,7.332,-4.281,-0.832,-0.918,5.0,6.0,173.0,170.0,3.308,17.066,0.0,0.0,1.5,d0c8c8c8c8e8e0c0,,K:\data\photo\0711\raw\DSC_5876.NEF
0711,raw,DSC_5879.NEF,1,0,False,ok,0.994,5.45,6.783,7.436,7.774,7.436,-5.354,-0.705,-0.737,3.0,4.0,137.0,151.0,10.132,24.361,0.0,0.0,1.5,d0d8d8d8d8c0e0d0,,K:\data\photo\0711\raw\DSC_5879.NEF
0711,raw,DSC_5880.NEF,1,0,False,ok,0.9943,5.384,6.679,7.332,7.661,7.332,-5.291,-0.712,-0.697,2.0,4.0,135.0,149.0,10.798,25.08,0.0,0.0,1.5,d0d8d8d8d8c0e0d0,,K:\data\photo\0711\raw\DSC_5880.NEF
0711,raw,DSC_5884.NEF,6,1,False,ok,0.9922,2.97,4.109,5.004,5.21,45.859,-2.209,-1.8,0.835,2.0,3.0,221.0,201.0,16.41,28.162,0.057,0.0,1.5,8081e3c3e3e3e1e0,,K:\data\photo\0711\raw\DSC_5884.NEF
0711,raw,DSC_5887.NEF,1,0,False,ok,0.9933,1.864,3.576,4.842,5.247,4.842,-1.383,-1.243,0.13,4.0,4.0,208.0,195.0,9.651,30.295,0.001,0.0,1.5,c0c080c0f0b096f0,,K:\data\photo\0711\raw\DSC_5887.NEF
0711,raw,DSC_5889.NEF,1,0,False,ok,0.9929,3.39,4.106,4.865,5.074,4.865,-2.834,-1.689,0.78,3.0,4.0,185.0,178.0,17.09,29.098,0.0,0.0,1.5,e0f0f0e0f0fc60a0,,K:\data\photo\0711\raw\DSC_5889.NEF
0711,raw,DSC_5890.NEF,1,0,False,ok,0.9932,3.269,3.983,4.756,4.96,4.756,-2.736,-1.639,0.718,3.0,4.0,184.0,177.0,18.512,30.97,0.0,0.0,1.5,f0f0f0e8f0fc60a0,,K:\data\photo\0711\raw\DSC_5890.NEF
0711,raw,DSC_5894.NEF,1,0,False,ok,0.9956,2.613,3.562,4.42,4.58,4.42,-2.288,-1.15,0.518,3.0,3.0,166.0,169.0,22.853,38.658,0.0,0.0,1.5,f0f0f0e0f8e8eaa8,,K:\data\photo\0711\raw\DSC_5894.NEF
0711,raw,DSC_5896.NEF,1,0,False,ok,0.9955,2.61,3.501,4.398,4.554,4.398,-2.238,-1.236,0.526,3.0,3.0,167.0,169.0,22.752,38.704,0.0,0.0,1.5,e0f0f0e0f8e8eaa9,,K:\data\photo\0711\raw\DSC_5896.NEF
0711,raw,DSC_5897.NEF,1,0,False,ok,0.9953,2.572,3.512,4.419,4.574,4.419,-2.217,-1.211,0.483,3.0,3.0,170.0,170.0,21.185,38.119,0.0,0.0,1.5,e0f0f0e0f8f8eaa8,,K:\data\photo\0711\raw\DSC_5897.NEF
0711,raw,DSC_5910.NEF,1,0,False,ok,0.9857,2.288,8.341,10.75,10.986,10.75,-1.202,0.824,-1.764,15.0,18.0,253.0,241.0,0.046,0.064,19.397,0.014,1.5,e0cacbe2cae2f2f0,,K:\data\photo\0711\raw\DSC_5910.NEF
0711,raw,DSC_5914.NEF,1,0,False,ok,0.9862,2.481,7.477,10.248,10.487,10.248,-1.17,0.785,-2.042,18.0,23.0,253.0,252.0,0.024,0.008,19.224,7.611,1.5,e8cba1e2eae2f0f0,,K:\data\photo\0711\raw\DSC_5914.NEF
0711,raw,DSC_5915.NEF,1,0,False,ok,0.9858,2.465,7.541,10.306,10.598,10.306,-1.262,0.754,-1.979,18.0,23.0,253.0,251.0,0.026,0.01,19.11,6.624,1.5,e8c9a1ebc8f0f0f0,,K:\data\photo\0711\raw\DSC_5915.NEF
0711,raw,DSC_5920.NEF,1,0,False,ok,0.9854,1.558,8.233,10.523,10.774,10.523,-0.683,0.653,-1.238,17.0,19.0,253.0,244.0,0.018,0.028,21.831,0.163,1.5,f0e881e2caf2f0f0,,K:\data\photo\0711\raw\DSC_5920.NEF
0711,raw,DSC_5926.NEF,1,0,False,ok,0.9858,4.95,7.964,8.991,9.42,8.991,-4.048,-0.974,-2.677,8.0,8.0,191.0,184.0,1.223,11.019,0.0,0.0,1.5,d0e060f4f8e8fce0,,K:\data\photo\0711\raw\DSC_5926.NEF
0711,raw,DSC_5936.NEF,1,0,False,ok,0.9812,4.717,12.047,14.163,14.73,14.163,-3.052,0.697,-3.527,23.0,29.0,253.0,233.0,0.01,0.006,17.937,0.018,1.5,f0e0e8f0f0f0f0f0,,K:\data\photo\0711\raw\DSC_5936.NEF
0711,raw,DSC_5937.NEF,1,0,False,ok,0.9829,4.629,12.088,13.953,14.462,13.953,-2.858,0.815,-3.549,23.0,29.0,253.0,235.0,0.003,0.005,18.364,0.089,1.5,f0e0e0f0f0f0f0f0,,K:\data\photo\0711\raw\DSC_5937.NEF
0711,raw,DSC_5939.NEF,1,0,False,ok,0.9834,5.388,11.479,13.541,13.994,13.541,-3.33,0.896,-4.14,24.0,30.0,253.0,237.0,0.001,0.002,15.315,1.171,1.5,f0e0f1f8f8f8f8d8,,K:\data\photo\0711\raw\DSC_5939.NEF
0711,raw,DSC_5942.NEF,1,0,False,ok,0.9775,8.432,13.052,15.056,15.534,15.056,-5.839,1.554,-5.882,21.0,29.0,253.0,232.0,0.003,0.016,9.037,0.024,1.5,e0f0f1e0e0e0a8f8,,K:\data\photo\0711\raw\DSC_5942.NEF
0711,raw,DSC_5957.NEF,8,-1,False,ok,0.9842,3.48,7.886,11.068,11.568,42.103,-3.033,-0.558,-1.614,27.0,25.0,253.0,255.0,0.001,0.037,16.863,14.063,1.5,a6aebeadabb7c7c7,,K:\data\photo\0711\raw\DSC_5957.NEF
0711,raw,DSC_5964.NEF,1,0,False,ok,0.9755,5.413,7.845,11.439,12.027,11.439,-4.847,-0.68,-2.312,9.0,10.0,253.0,243.0,0.376,0.537,5.702,2.248,1.5,a8a0c1d2a26002e0,,K:\data\photo\0711\raw\DSC_5964.NEF
0711,raw,DSC_5966.NEF,1,0,False,ok,0.977,4.655,7.143,11.326,11.953,11.326,-3.766,-0.837,-2.605,10.0,14.0,253.0,254.0,0.236,0.256,6.418,5.332,1.5,a8a0c0d6a26492e0,,K:\data\photo\0711\raw\DSC_5966.NEF
0711,raw,DSC_5971.NEF,1,0,False,ok,0.9744,4.605,7.136,11.332,12.116,11.332,-3.802,-1.024,-2.388,10.0,13.0,253.0,253.0,0.313,0.252,5.472,4.699,1.5,a8a1e0e2a06482e0,,K:\data\photo\0711\raw\DSC_5971.NEF
0711,raw,DSC_5979.NEF,8,-1,False,ok,0.9689,7.829,9.794,12.442,13.446,31.445,-6.801,-0.793,-3.797,12.0,15.0,250.0,224.0,0.189,0.477,0.793,0.002,1.5,ed4de5f5cae4f5d7,,K:\data\photo\0711\raw\DSC_5979.NEF
0711,raw,DSC_5982.NEF,8,-1,False,ok,0.9673,8.154,10.254,12.372,13.416,32.729,-7.016,-0.219,-4.149,11.0,15.0,249.0,224.0,0.237,0.402,0.761,0.0,1.5,cd4ce7f6d6dccdd7,,K:\data\photo\0711\raw\DSC_5982.NEF
0711,raw,DSC_5989.NEF,8,-1,False,ok,0.9645,8.209,10.239,12.577,13.442,30.385,-7.119,-0.807,-4.005,16.0,21.0,249.0,226.0,0.053,0.143,0.923,0.002,1.5,65a563a9eda2f7e9,,K:\data\photo\0711\raw\DSC_5989.NEF
0711,raw,DSC_5993.NEF,8,-1,False,ok,0.9678,5.719,8.486,11.167,12.189,30.175,-4.333,-1.217,-3.528,21.0,24.0,253.0,234.0,0.02,0.045,2.994,0.381,1.5,74a5e3e9e5a0f3b3,,K:\data\photo\0711\raw\DSC_5993.NEF
0711,raw,DSC_5998.NEF,8,-1,False,ok,0.98,4.471,5.398,7.513,7.844,21.972,-3.191,-2.859,-1.276,13.0,14.0,197.0,183.0,0.076,0.997,0.0,0.0,1.5,933260aa68e96c74,,K:\data\photo\0711\raw\DSC_5998.NEF
0711,raw,DSC_5999.NEF,8,-1,False,ok,0.9891,2.359,2.878,4.748,4.929,14.749,-0.747,-1.911,-1.164,4.0,5.0,125.0,135.0,3.085,6.182,0.0,0.0,1.5,127068c8e8687c74,,K:\data\photo\0711\raw\DSC_5999.NEF
2026春节,2026春节,DSC_0357.NEF,8,-1,False,ok,0.9843,2.076,6.89,11.997,14.663,40.797,1.704,-0.577,1.036,21.0,9.0,248.0,227.0,0.922,4.23,3.33,1.162,1.5,9898266676fcf0d0,,K:\data\photo\2026春节\DSC_0357.NEF
2026春节,2026春节,DSC_0361.NEF,1,0,False,ok,0.9745,2.701,7.648,14.976,19.038,14.976,2.242,-0.684,1.341,8.0,5.0,251.0,235.0,1.392,4.686,7.5,3.336,1.5,c8c89a342ad6d9e9,,K:\data\photo\2026春节\DSC_0361.NEF
2026春节,2026春节,DSC_0362.NEF,1,0,False,ok,0.9762,3.074,7.986,15.308,19.321,15.308,2.727,-1.009,0.998,8.0,5.0,252.0,235.0,1.266,4.726,7.07,3.202,1.5,f0d8dabc2ed6da3a,,K:\data\photo\2026春节\DSC_0362.NEF
2026春节,2026春节,DSC_0368.NEF,1,0,False,ok,0.9791,2.366,6.404,10.175,13.735,10.175,-0.514,0.823,2.158,16.0,10.0,227.0,213.0,0.209,0.297,2.72,0.251,1.5,cdc7873733961313,,K:\data\photo\2026春节\DSC_0368.NEF
2026春节,2026春节,DSC_0372.NEF,1,0,False,ok,0.9861,5.032,8.876,12.504,14.636,12.504,4.495,-2.23,0.369,18.0,10.0,250.0,220.0,0.166,0.423,6.545,0.447,1.5,50101858585c589c,,K:\data\photo\2026春节\DSC_0372.NEF
2026春节,2026春节,DSC_0373.NEF,1,0,False,ok,0.9845,4.615,8.645,11.831,13.728,11.831,4.032,-2.145,0.664,17.0,10.0,252.0,221.0,0.126,0.372,10.727,0.937,1.5,989898a8acac2c2c,,K:\data\photo\2026春节\DSC_0373.NEF
2026春节,2026春节,DSC_0382.NEF,6,1,False,ok,0.981,3.437,8.712,12.783,16.422,44.116,0.364,-3.406,-0.276,10.0,7.0,253.0,251.0,0.652,0.47,5.988,5.632,1.5,0647460775fd9cc8,,K:\data\photo\2026春节\DSC_0382.NEF
2026春节,2026春节,DSC_0385.NEF,6,1,False,ok,0.9852,4.442,8.574,13.075,16.353,44.08,1.69,-3.904,-1.279,11.0,7.0,253.0,253.0,0.235,0.486,8.281,6.45,1.5,86a62f36581898d0,,K:\data\photo\2026春节\DSC_0385.NEF
2026春节,2026春节,DSC_0395.NEF,1,0,False,ok,0.9862,4.757,7.467,10.191,10.984,10.191,-1.154,-4.115,-2.088,7.0,3.0,252.0,253.0,0.765,6.936,2.418,2.662,1.5,584a4b49a1f13030,,K:\data\photo\2026春节\DSC_0395.NEF
2026春节,2026春节,DSC_0396.NEF,1,0,False,ok,0.9803,2.399,8.929,14.439,19.519,14.439,-1.204,-1.897,-0.842,6.0,4.0,253.0,254.0,1.343,1.517,8.811,11.346,1.5,eaca0a0ea0e02060,,K:\data\photo\2026春节\DSC_0396.NEF
2026春节,2026春节,DSC_0404.NEF,8,-1,False,ok,0.9777,4.47,9.094,13.106,15.954,46.142,-0.907,-2.993,-3.193,5.0,3.0,237.0,229.0,2.687,3.762,1.654,0.786,1.5,6665c5c4c98c4c4d,,K:\data\photo\2026春节\DSC_0404.NEF
2026春节,2026春节,DSC_0422.NEF,6,1,False,ok,0.9751,2.238,5.968,8.921,9.251,36.374,-1.279,-1.829,0.173,4.0,3.0,209.0,213.0,3.097,3.208,0.0,0.018,1.5,82226667636b47c3,,K:\data\photo\2026春节\DSC_0422.NEF
2026春节,2026春节,DSC_0433.NEF,6,1,False,ok,0.9785,2.424,5.831,8.628,8.98,40.375,1.264,-2.054,0.239,3.0,2.0,248.0,250.0,4.516,6.998,0.495,0.643,1.5,868e266660a8e8c8,,K:\data\photo\2026春节\DSC_0433.NEF
2026春节,2026春节,DSC_0453.NEF,6,1,False,ok,0.9898,4.249,6.59,8.695,10.646,25.436,3.35,-2.571,-0.47,4.0,3.0,185.0,189.0,5.608,7.04,0.0,0.0,1.5,205916b3b3b008f0,,K:\data\photo\2026春节\DSC_0453.NEF
2026春节,2026春节,DSC_0456.NEF,6,1,False,ok,0.969,2.059,4.336,10.533,12.329,24.419,1.923,-0.737,-0.03,7.0,5.0,249.0,229.0,0.493,3.598,0.559,0.467,1.5,585c9890a0102120,,K:\data\photo\2026春节\DSC_0456.NEF
2026春节,2026春节,DSC_0458.NEF,6,1,False,ok,0.9565,3.716,5.911,13.227,15.055,29.256,-3.397,-1.076,1.056,21.0,13.0,253.0,255.0,0.0,0.034,3.153,4.758,1.5,90901878b8ececac,,K:\data\photo\2026春节\DSC_0458.NEF
2026春节,2026春节,DSC_0459.NEF,8,-1,False,ok,0.9646,2.332,5.216,14.313,15.941,37.436,-1.925,-1.237,0.446,21.0,13.0,253.0,255.0,0.0,0.008,8.011,16.834,1.5,56c6d0fbeceecfdf,,K:\data\photo\2026春节\DSC_0459.NEF
2026春节,2026春节,DSC_0462.NEF,8,-1,False,ok,0.9621,1.746,5.715,15.806,17.982,41.443,1.025,-1.212,0.728,24.0,14.0,253.0,255.0,0.0,0.013,12.913,18.819,1.5,1cad8ca0b298d89c,,K:\data\photo\2026春节\DSC_0462.NEF
2026春节,2026春节,DSC_0463.NEF,8,-1,False,ok,0.962,1.807,5.323,14.932,16.641,39.666,-1.093,-1.228,0.75,25.0,15.0,253.0,255.0,0.0,0.027,14.512,20.028,1.5,9c5494d499dcdcde,,K:\data\photo\2026春节\DSC_0463.NEF
2026春节,2026春节,DSC_0470.NEF,8,-1,False,ok,0.9786,3.879,7.139,11.278,12.744,40.037,0.186,-3.847,0.459,18.0,10.0,253.0,254.0,0.055,0.726,5.382,5.69,1.5,87878d8d61909c94,,K:\data\photo\2026春节\DSC_0470.NEF
2026春节,2026春节,DSC_0472.NEF,8,-1,False,ok,0.9307,2.011,2.603,3.285,3.382,4.012,0.196,-1.973,-0.337,185.0,125.0,253.0,255.0,0.0,0.0,91.429,95.207,1.5,0501010100000014,,K:\data\photo\2026春节\DSC_0472.NEF
2026春节,2026春节,DSC_0475.NEF,8,-1,False,ok,0.9278,10.832,12.017,14.276,14.246,24.769,10.549,-2.109,-1.266,34.0,13.0,253.0,255.0,0.0,0.086,45.412,37.495,1.5,818191e1f0b0b094,,K:\data\photo\2026春节\DSC_0475.NEF
2026春节,2026春节,DSC_0476.NEF,8,-1,False,ok,0.9816,13.345,14.288,16.889,16.643,32.032,12.99,1.724,2.529,34.0,11.0,253.0,255.0,0.0,0.452,5.855,7.347,1.5,888898b09c9c9892,,K:\data\photo\2026春节\DSC_0476.NEF
2026春节,2026春节,DSC_0478.NEF,8,-1,False,ok,0.9819,12.824,14.123,17.979,18.348,32.797,12.364,2.198,2.6,28.0,8.0,253.0,254.0,0.0,0.998,6.507,8.417,1.5,101038fcec183238,,K:\data\photo\2026春节\DSC_0478.NEF
2026春节,2026春节,DSC_0479.NEF,8,-1,False,ok,0.9821,11.59,12.586,16.72,17.172,29.926,11.057,1.553,3.109,28.0,10.0,252.0,253.0,0.002,1.441,1.383,6.155,1.5,180c2a443890303d,,K:\data\photo\2026春节\DSC_0479.NEF
2026春节,2026春节,DSC_0489.NEF,8,-1,False,ok,0.9839,4.761,8.667,15.606,18.723,29.416,-2.0,-4.318,-0.163,10.0,4.0,230.0,234.0,0.604,3.378,0.243,1.062,1.5,2d7f2f2e3e1f1fe6,,K:\data\photo\2026春节\DSC_0489.NEF
2026春节,2026春节,DSC_0491.NEF,8,-1,False,ok,0.9835,4.857,7.462,14.279,16.947,40.223,3.154,-3.683,0.277,16.0,6.0,253.0,255.0,0.18,0.93,13.251,5.11,1.5,783c3f2f2f2e1f1f,,K:\data\photo\2026春节\DSC_0491.NEF
2026春节,2026春节,DSC_0493.NEF,8,-1,False,ok,0.9809,4.865,7.845,15.244,18.419,39.452,3.205,-3.652,0.224,20.0,7.0,253.0,255.0,0.037,0.947,11.193,4.081,1.5,f83c7f2f2e1e0f1f,,K:\data\photo\2026春节\DSC_0493.NEF
2026春节,2026春节,DSC_0506.NEF,6,1,False,ok,0.9673,5.092,9.729,18.298,22.233,44.369,-2.403,-4.347,-1.122,13.0,7.0,252.0,253.0,0.394,0.592,1.603,2.729,1.5,22028080070b8884,,K:\data\photo\2026春节\DSC_0506.NEF
2026春节,2026春节,DSC_0507.NEF,6,1,False,ok,0.9747,3.979,8.915,17.005,20.587,34.323,0.184,-3.967,-0.248,18.0,8.0,249.0,241.0,0.133,1.402,0.623,0.862,1.5,2e8f9b071f2b2b72,,K:\data\photo\2026春节\DSC_0507.NEF
2026春节,2026春节,DSC_0513.NEF,6,1,False,ok,0.9802,4.458,6.305,9.16,9.622,37.816,-2.122,-3.912,0.265,11.0,5.0,253.0,255.0,0.515,1.665,7.296,6.322,1.5,d76f67af1b0fa9e7,,K:\data\photo\2026春节\DSC_0513.NEF
2026春节,2026春节,DSC_0515.NEF,6,1,False,ok,0.9788,4.587,6.442,9.311,9.817,36.153,-2.21,-4.001,0.388,12.0,6.0,253.0,255.0,0.381,1.427,6.765,6.601,1.5,d7af7fa72f0fada7,,K:\data\photo\2026春节\DSC_0515.NEF
2026春节,2026春节,DSC_0517.NEF,6,1,False,ok,0.9808,4.696,6.601,9.469,10.11,37.904,-2.362,-4.057,0.116,11.0,5.0,253.0,255.0,0.564,1.653,6.384,7.211,1.5,d76b67af0b0dade7,,K:\data\photo\2026春节\DSC_0517.NEF
2026春节,2026春节,DSC_0522.NEF,1,0,False,ok,0.9793,4.069,7.53,15.554,19.597,15.554,-1.268,-3.839,-0.46,8.0,5.0,252.0,255.0,2.055,1.983,2.065,4.614,1.5,1b1f39396d3b35b6,,K:\data\photo\2026春节\DSC_0522.NEF
2026春节,2026春节,DSC_0529.NEF,1,0,False,ok,0.9716,4.646,7.685,14.42,17.527,14.42,-2.657,-3.779,-0.487,9.0,5.0,252.0,255.0,0.724,1.633,1.798,4.476,1.5,d9cbcf8d1595d8d0,,K:\data\photo\2026春节\DSC_0529.NEF
2026春节,2026春节,DSC_0533.NEF,1,0,False,ok,0.9721,4.75,7.99,14.605,17.757,14.605,-2.609,-3.948,-0.406,8.0,4.0,252.0,255.0,0.884,2.295,1.854,4.517,1.5,998bce8d1d95c8d8,,K:\data\photo\2026春节\DSC_0533.NEF
2026春节,2026春节,DSC_0534.NEF,1,0,False,ok,0.9738,4.768,7.673,14.496,17.661,14.496,-2.61,-3.967,-0.431,9.0,5.0,252.0,255.0,0.882,1.68,1.856,4.544,1.5,918b9e9b1919d8b8,,K:\data\photo\2026春节\DSC_0534.NEF
2026春节,2026春节,DSC_0551.NEF,8,-1,False,ok,0.9808,4.139,7.203,12.404,15.098,34.803,-1.884,-3.605,-0.764,8.0,4.0,253.0,252.0,1.096,1.74,7.081,3.617,1.5,381a0a0e2622035a,,K:\data\photo\2026春节\DSC_0551.NEF
2026春节,2026春节,DSC_0557.NEF,6,1,False,ok,0.981,3.833,7.421,12.085,14.815,36.06,-0.224,-3.825,0.125,9.0,4.0,236.0,229.0,0.332,1.309,0.157,0.071,1.5,fcfc2736578786e0,,K:\data\photo\2026春节\DSC_0557.NEF
2026春节,2026春节,DSC_0560.NEF,6,1,False,ok,0.9726,3.295,7.741,12.558,15.775,34.085,-0.214,-3.207,0.728,32.0,15.0,253.0,249.0,0.0,0.095,30.55,7.565,1.5,d1e1e6868784c0c0,,K:\data\photo\2026春节\DSC_0560.NEF
2026春节,2026春节,DSC_0569.NEF,6,1,False,ok,0.9826,3.21,7.597,10.828,13.777,29.054,-0.241,-2.995,1.13,16.0,6.0,227.0,223.0,0.091,0.644,0.004,0.013,1.5,e0e569ebc7e4e060,,K:\data\photo\2026春节\DSC_0569.NEF
2026春节,2026春节,DSC_0571.NEF,6,1,False,ok,0.9875,3.511,7.6,10.647,13.793,24.169,-0.831,-3.0,1.624,15.0,6.0,229.0,221.0,0.095,0.536,0.002,0.006,1.5,c0cccfaececac8d0,,K:\data\photo\2026春节\DSC_0571.NEF
2026春节,2026春节,DSC_0579.NEF,8,-1,False,ok,0.9822,3.407,6.29,9.961,11.566,26.785,-0.245,-3.222,1.078,20.0,9.0,253.0,254.0,0.01,0.17,1.365,1.918,1.5,33233d2f2b273238,,K:\data\photo\2026春节\DSC_0579.NEF
2026春节,2026春节,DSC_0582.NEF,8,-1,False,ok,0.9857,5.918,8.063,13.839,16.178,29.989,-0.346,-5.866,-0.704,15.0,6.0,244.0,244.0,0.073,0.779,0.373,1.156,1.5,e68e1e0c1c0c4e66,,K:\data\photo\2026春节\DSC_0582.NEF
